,Match_URL,Tournament,Team_1,Score_1,Team_2,Score_2
181,/216257/syko-vs-tim-t-i-tr-challengers-league-vietnam-split-2-d13,Challengers League Vietnam: Split 2,Syko,0,Tim Tài Trơ,2
182,/181475/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-2-playoffs-ubsf,Challengers League Philippines: Split 2,Oasis Gaming,2,GameLab Alpha,0
183,/216256/the-mad-men-vs-team-lofi-challengers-league-vietnam-split-2-d13,Challengers League Vietnam: Split 2,The Mad Men,0,Team Lofi,2
184,/209027/dplus-esports-vs-maru-gaming-world-cyber-games-challengers-league-korea-split-2-uf,World Cyber Games Challengers League Korea: Split 2,Dplus Esports,2,Maru Gaming,0
185,/189053/cloud9-vs-evil-geniuses-champions-tour-2023-americas-league-ubsf,Champions Tour 2023: Americas League,Cloud9,0,Evil Geniuses,2
186,/189052/loud-vs-furia-champions-tour-2023-americas-league-ubsf,Champions Tour 2023: Americas League,LOUD,2,FURIA,0
187,/213196/natus-vincere-vs-team-liquid-champions-tour-2023-emea-league-ubsf,Champions Tour 2023: EMEA League,Natus Vincere,0,Team Liquid,2
188,/213195/fnatic-vs-fut-esports-champions-tour-2023-emea-league-ubsf,Champions Tour 2023: EMEA League,FNATIC,2,FUT Esports,1
189,/197716/enigma-gaming-vs-kizuna-esports-challengers-league-malaysia-singapore-split-2-ubsf,Challengers League Malaysia/Singapore: Split 2,Enigma Gaming,1,Kizuna Esports,2
190,/213130/anti-eco-eco-club-vs-oblivion-force-challengers-league-taiwan-hong-kong-split-2-ubsf,Challengers League Taiwan/Hong Kong: Split 2,Anti Eco Eco Club,2,Oblivion Force,0
191,/181474/action-ph-vs-mvp-esports-challengers-league-philippines-split-2-playoffs-ur1,Challengers League Philippines: Split 2,Action PH,2,MVP Esports,1
192,/209030/gwangju-shadow-vs-incheon-on-sla2ers-world-cyber-games-challengers-league-korea-split-2-lr1,World Cyber Games Challengers League Korea: Split 2,Gwangju Shadow,0,Incheon On Sla2ers,2
193,/197715/bleed-vs-x10-esports-challengers-league-malaysia-singapore-split-2-ubsf,Challengers League Malaysia/Singapore: Split 2,BLEED,2,X10 Esports,1
194,/213129/one-team-esports-vs-utt-esports-challengers-league-taiwan-hong-kong-split-2-ubsf,Challengers League Taiwan/Hong Kong: Split 2,ONE Team Esports,2,UTT Esports,0
195,/181473/gamelab-alpha-vs-zol-esports-challengers-league-philippines-split-2-playoffs-ur1,Challengers League Philippines: Split 2,GameLab Alpha,2,ZOL Esports,1
196,/209029/nongshim-redforce-vs-slt-seongam-world-cyber-games-challengers-league-korea-split-2-lr1,World Cyber Games Challengers League Korea: Split 2,Nongshim RedForce,1,SLT Seongnam,2
197,/189051/nrg-esports-vs-evil-geniuses-champions-tour-2023-americas-league-ur1,Champions Tour 2023: Americas League,NRG Esports,1,Evil Geniuses,2
198,/189050/leviat-n-vs-furia-champions-tour-2023-americas-league-ur1,Champions Tour 2023: Americas League,Leviatán,1,FURIA,2
199,/189533/enterprise-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-decider,Challengers League East Surge: Split 2,Enterprise Esports,2,Zero Tenacity,1
200,/213194/team-liquid-vs-team-vitality-champions-tour-2023-emea-league-ur1,Champions Tour 2023: EMEA League,Team Liquid,2,Team Vitality,1
201,/213193/giants-gaming-vs-fut-esports-champions-tour-2023-emea-league-ur1,Champions Tour 2023: EMEA League,Giants Gaming,0,FUT Esports,2
202,/189532/gonext-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-elim,Challengers League East Surge: Split 2,GONext Esports,1,Zero Tenacity,2
203,/213128/oblivion-force-vs-s2-esports-challengers-league-taiwan-hong-kong-split-2-ur1,Challengers League Taiwan/Hong Kong: Split 2,Oblivion Force,2,S2 Esports,0
204,/213127/utt-esports-vs-roa-esports-challengers-league-taiwan-hong-kong-split-2-ur1,Challengers League Taiwan/Hong Kong: Split 2,UTT Esports,2,ROA Esports,0
205,/188338/boom-esports-vs-bigetron-arctic-challengers-league-indonesia-split-2-r7,Challengers League Indonesia: Split 2,BOOM Esports,2,Bigetron Arctic,0
206,/188337/alter-ego-vs-arf-team-challengers-league-indonesia-split-2-r7,Challengers League Indonesia: Split 2,Alter Ego,0,ARF TEAM,2
207,/213534/9z-team-vs-all-knights-challengers-league-latam-south-fire-split-2-uf,Challengers League LATAM South FiRe: Split 2,9z Team,1,All Knights,2
208,/213535/furious-gaming-vs-optix-challengers-league-latam-south-fire-split-2-lr1,Challengers League LATAM South FiRe: Split 2,Furious Gaming,2,Optix,0
209,/206523/solary-vs-joblife-challengers-league-france-revolution-split-2-w7,Challengers League France Revolution: Split 2,Solary,11,Joblife,13
210,/210241/zeta-gaming-vs-ucam-tokiers-challengers-league-spain-rising-split-2-r18,Challengers League Spain Rising: Split 2,ZETA Gaming,8,UCAM Tokiers,13
211,/206522/wylde-vs-valiant-challengers-league-france-revolution-split-2-w7,Challengers League France Revolution: Split 2,WYLDE,13,VALIANT,6
212,/206521/blx-utd-vs-3dmax-challengers-league-france-revolution-split-2-w7,Challengers League France Revolution: Split 2,BLX UTD,7,3DMAX,13
213,/210240/kpi-gaming-vs-ramboot-club-challengers-league-spain-rising-split-2-r18,Challengers League Spain Rising: Split 2,KPI Gaming,13,Ramboot Club,15
214,/189102/thunderbolts-gaming-vs-s2g-esports-challengers-league-turkey-birlik-split-2-group-stage-w7,Challengers League Turkey Birlik: Split 2,Thunderbolts Gaming,0,S2G Esports,2
215,/189531/anonymo-esports-vs-enterprise-esports-challengers-league-east-surge-split-2-winners,Challengers League East Surge: Split 2,Anonymo Esports,2,Enterprise Esports,0
216,/206520/mandatory-vs-gentle-mates-challengers-league-france-revolution-split-2-w7,Challengers League France Revolution: Split 2,Mandatory,13,Gentle Mates,4
217,/210239/team-queso-vs-falcons-challengers-league-spain-rising-split-2-r18,Challengers League Spain Rising: Split 2,Team Queso,13,Falcons,8
218,/206519/akroma-vs-zerance-challengers-league-france-revolution-split-2-w7,Challengers League France Revolution: Split 2,Akroma,13,Zerance,10
219,/210238/case-esports-vs-rebels-gaming-challengers-league-spain-rising-split-2-r18,Challengers League Spain Rising: Split 2,Case Esports,5,Rebels Gaming,13
220,/210237/aym-esports-vs-movistar-riders-challengers-league-spain-rising-split-2-r18,Challengers League Spain Rising: Split 2,AYM Esports,11,Movistar Riders,13
221,/189101/digital-athletics-vs-galatasaray-esports-challengers-league-turkey-birlik-split-2-group-stage-w7,Challengers League Turkey Birlik: Split 2,Digital Athletics,1,Galatasaray Esports,2
222,/189530/enterprise-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-opening,Challengers League East Surge: Split 2,Enterprise Esports,2,Zero Tenacity,1
223,/189529/anonymo-esports-vs-gonext-esports-challengers-league-east-surge-split-2-opening,Challengers League East Surge: Split 2,Anonymo Esports,2,GONext Esports,0
224,/184520/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr2,Champions Tour 2023: Pacific League,T1,2,Gen.G,0
225,/184519/drx-vs-paper-rex-champions-tour-2023-pacific-league-playoffs-uf,Champions Tour 2023: Pacific League,DRX,0,Paper Rex,2
226,/213529/19esports-vs-skull-cracker-challengers-league-latam-north-ace-split-2-lr1,Challengers League LATAM North ACE: Split 2,19esports,0,Skull Cracker,2
227,/213528/six-karma-vs-fusion-challengers-league-latam-north-ace-split-2-uf,Challengers League LATAM North ACE: Split 2,Six Karma,0,FUSION,2
228,/210236/movistar-riders-vs-case-esports-challengers-league-spain-rising-split-2-r17,Challengers League Spain Rising: Split 2,Movistar Riders,2,Case Esports,13
229,/210235/ucam-tokiers-vs-team-queso-challengers-league-spain-rising-split-2-r17,Challengers League Spain Rising: Split 2,UCAM Tokiers,13,Team Queso,3
230,/189627/acend-vs-tbd-challengers-league-east-surge-split-2-r18,Challengers League East Surge: Split 2,Acend,1,TBD,13
231,/210234/ramboot-club-vs-rebels-gaming-challengers-league-spain-rising-split-2-r17,Challengers League Spain Rising: Split 2,Ramboot Club,13,Rebels Gaming,4
232,/189626/enterprise-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-r18,Challengers League East Surge: Split 2,Enterprise Esports,13,Zero Tenacity,7
233,/189100/fenerbah-e-esports-vs-stanbul-wildcats-challengers-league-turkey-birlik-split-2-group-stage-w7,Challengers League Turkey Birlik: Split 2,Fenerbahçe Esports,2,İstanbul Wildcats,0
234,/189625/nom-esports-vs-b8-esports-challengers-league-east-surge-split-2-r18,Challengers League East Surge: Split 2,NOM Esports,7,B8 Esports,13
235,/210233/falcons-vs-zeta-gaming-challengers-league-spain-rising-split-2-r17,Challengers League Spain Rising: Split 2,Falcons,9,ZETA Gaming,13
236,/211784/qlash-vs-macko-esports-challengers-league-italy-rinascimento-split-2-lr1,Challengers League Italy Rinascimento: Split 2,QLASH,0,Macko Esports,3
237,/188519/mouz-vs-ovation-esports-challengers-league-dach-evolution-split-2-playoffs-lbf,Challengers League DACH Evolution: Split 2,MOUZ,2,Ovation eSports,0
238,/189624/gonext-esports-vs-anonymo-esports-challengers-league-east-surge-split-2-r18,Challengers League East Surge: Split 2,GONext Esports,9,Anonymo Esports,13
239,/210232/aym-esports-vs-kpi-gaming-challengers-league-spain-rising-split-2-r17,Challengers League Spain Rising: Split 2,AYM Esports,13,KPI Gaming,10
240,/204055/revenant-esports-vs-reckoning-esports-challengers-league-south-asia-split-2-w4,Challengers League South Asia: Split 2,Revenant Esports,1,Reckoning Esports,2
241,/189099/thunderbolts-gaming-vs-papara-supermassive-challengers-league-turkey-birlik-split-2-group-stage,Challengers League Turkey Birlik: Split 2,Thunderbolts Gaming,0,Papara SuperMassive,2
242,/213638/gtz-esports-vs-egn-esports-challengers-league-portugal-tempest-split-2-lf,Challengers League Portugal Tempest: Split 2,GTZ Esports,3,EGN Esports,2
243,/184517/t1-vs-zeta-division-champions-tour-2023-pacific-league-playoffs-lr1,Champions Tour 2023: Pacific League,T1,2,ZETA DIVISION,1
244,/184518/team-secret-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr1,Champions Tour 2023: Pacific League,Team Secret,1,Gen.G,2
245,/184036/mibr-vs-100-thieves-champions-tour-2023-americas-league-w8,Champions Tour 2023: Americas League,MIBR,2,100 Thieves,1
246,/189098/galakticos-vs-digital-athletics-challengers-league-turkey-birlik-split-2-group-stage-w7,Challengers League Turkey Birlik: Split 2,Galakticos,2,Digital Athletics,0
247,/189623/nom-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-r17,Challengers League East Surge: Split 2,NOM Esports,7,Zero Tenacity,13
248,/189622/enterprise-esports-vs-anonymo-esports-challengers-league-east-surge-split-2-r17,Challengers League East Surge: Split 2,Enterprise Esports,13,Anonymo Esports,8
249,/188516/mouz-vs-cgn-esports-challengers-league-dach-evolution-split-2-playoffs-ubf,Challengers League DACH Evolution: Split 2,MOUZ,1,CGN Esports,2
250,/189621/gonext-esports-vs-diamant-esports-challengers-league-east-surge-split-2-r17,Challengers League East Surge: Split 2,GONext Esports,6,Diamant Esports,13
251,/211783/gmt-esports-vs-dsyre-challengers-league-italy-rinascimento-split-2-ubf,Challengers League Italy Rinascimento: Split 2,GMT Esports,3,DSYRE,0
252,/213637/ex0tik-gaming-vs-egn-esports-challengers-league-portugal-tempest-split-2-lr1,Challengers League Portugal Tempest: Split 2,EX0TIK GAMING,0,EGN Esports,2
253,/188518/alternate-attax-vs-ovation-esports-challengers-league-dach-evolution-split-2-playoffs-lr1,Challengers League DACH Evolution: Split 2,ALTERNATE aTTaX,0,Ovation eSports,2
254,/189619/acend-vs-b8-esports-challengers-league-east-surge-split-2-r17,Challengers League East Surge: Split 2,Acend,13,B8 Esports,8
255,/204054/aster-army-vs-godlike-esports-challengers-league-south-asia-split-2-w4,Challengers League South Asia: Split 2,Aster Army,2,GodLike Esports,1
256,/189097/fire-flux-esports-vs-galatasaray-esports-challengers-league-turkey-birlik-split-2-group-stage-w7,Challengers League Turkey Birlik: Split 2,Fire Flux Esports,2,Galatasaray Esports,1
257,/213636/gtz-esports-vs-saw-challengers-league-portugal-tempest-split-2-uf,Challengers League Portugal Tempest: Split 2,GTZ Esports,0,SAW,2
258,/184516/paper-rex-vs-t1-champions-tour-2023-pacific-league-playoffs-ubsf,Champions Tour 2023: Pacific League,Paper Rex,2,T1,0
259,/184515/drx-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ubsf,Champions Tour 2023: Pacific League,DRX,2,Team Secret,1
260,/184035/leviat-n-vs-loud-champions-tour-2023-americas-league-w8,Champions Tour 2023: Americas League,Leviatán,0,LOUD,2
261,/184061/bbl-esports-vs-fut-esports-champions-tour-2023-emea-league-w8,Champions Tour 2023: EMEA League,BBL Esports,0,FUT Esports,2
262,/184034/cloud9-vs-kr-esports-champions-tour-2023-americas-league-w8,Champions Tour 2023: Americas League,Cloud9,2,KRÜ Esports,1
263,/184060/koi-vs-team-liquid-champions-tour-2023-emea-league-w8,Champions Tour 2023: EMEA League,KOI,1,Team Liquid,2
264,/204053/godlike-esports-vs-true-rippers-challengers-league-south-asia-split-2-w4,Challengers League South Asia: Split 2,GodLike Esports,0,True Rippers,2
265,/184514/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-ur1,Champions Tour 2023: Pacific League,T1,2,Gen.G,1
266,/184513/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ur1,Champions Tour 2023: Pacific League,ZETA DIVISION,0,Team Secret,2
267,/184033/nrg-esports-vs-evil-geniuses-champions-tour-2023-americas-league-w8,Champions Tour 2023: Americas League,NRG Esports,2,Evil Geniuses,0
268,/184032/sentinels-vs-furia-champions-tour-2023-americas-league-w8,Champions Tour 2023: Americas League,Sentinels,2,FURIA,1
269,/184059/karmine-corp-vs-giants-gaming-champions-tour-2023-emea-league-w8,Champions Tour 2023: EMEA League,Karmine Corp,0,Giants Gaming,2
270,/184058/team-heretics-vs-team-vitality-champions-tour-2023-emea-league-w8,Champions Tour 2023: EMEA League,Team Heretics,0,Team Vitality,2
271,/204052/medal-esports-vs-aster-army-challengers-league-south-asia-split-2-w4,Challengers League South Asia: Split 2,Medal Esports,2,Aster Army,1
272,/193286/koopa-troopas-vs-xyz-challengers-league-oceania-split-2-group-stage-w7,Challengers League Oceania: Split 2,Koopa Troopas,1,xyz,2
273,/188336/alter-ego-vs-hike-digital-esports-challengers-league-indonesia-split-2-r7,Challengers League Indonesia: Split 2,Alter Ego,0,Hike Digital Esports,2
274,/209026/maru-gaming-vs-nongshim-redforce-world-cyber-games-challengers-league-korea-split-2-ubsf,World Cyber Games Challengers League Korea: Split 2,Maru Gaming,2,Nongshim RedForce,1
275,/193285/funcrew-vs-mammoth-esc-challengers-league-oceania-split-2-group-stage-w7,Challengers League Oceania: Split 2,Funcrew,2,Mammoth ESC,0
276,/188335/le-crapaud-vs-arf-team-challengers-league-indonesia-split-2-r7,Challengers League Indonesia: Split 2,Le Crapaud,2,ARF TEAM,1
277,/209025/dplus-esports-vs-gwangju-shadow-world-cyber-games-challengers-league-korea-split-2-ubsf,World Cyber Games Challengers League Korea: Split 2,Dplus Esports,2,Gwangju Shadow,0
278,/196162/shopify-rebellion-vs-turtle-troop-challengers-league-north-america-w10,Challengers League: North America,Shopify Rebellion,2,Turtle Troop,0
279,/193576/red-canids-vs-the-union-challengers-league-brazil-split-2-w7,Challengers League Brazil: Split 2,RED Canids,1,The Union,2
280,/202368/ebro-gaming-vs-furious-gaming-challengers-league-latam-south-fire-split-2-w4,Challengers League LATAM South FiRe: Split 2,EBRO Gaming,0,Furious Gaming,2
281,/196158/the-guard-vs-g2-esports-challengers-league-north-america-w10,Challengers League: North America,The Guard,2,G2 Esports,0
282,/193575/tropicaos-vs-keyd-stars-challengers-league-brazil-split-2-w7,Challengers League Brazil: Split 2,TropiCaos,0,Keyd Stars,2
283,/202367/9z-team-vs-all-knights-challengers-league-latam-south-fire-split-2-w4,Challengers League LATAM South FiRe: Split 2,9z Team,2,All Knights,1
284,/184057/fnatic-vs-natus-vincere-champions-tour-2023-emea-league-w8,Champions Tour 2023: EMEA League,FNATIC,2,Natus Vincere,0
285,/196159/moist-moguls-vs-faze-clan-challengers-league-north-america-w10,Challengers League: North America,Moist Moguls,2,FaZe Clan,0
286,/202366/optix-vs-infinity-challengers-league-latam-south-fire-split-2-w4,Challengers League LATAM South FiRe: Split 2,Optix,2,INFINITY,0
287,/204051/velocity-gaming-vs-reckoning-esports-challengers-league-south-asia-split-2-w4,Challengers League South Asia: Split 2,Velocity Gaming,0,Reckoning Esports,2
288,/193284/the-who-vs-nerdpunt-challengers-league-oceania-split-2-group-stage-w7,Challengers League Oceania: Split 2,The Who?,0,NerdPunt,2
289,/188334/boom-esports-vs-dewa-united-esports-challengers-league-indonesia-split-2-r6,Challengers League Indonesia: Split 2,BOOM Esports,2,Dewa United Esports,0
290,/209024/incheon-on-sla2ers-vs-nongshim-redforce-world-cyber-games-challengers-league-korea-split-2-ur1,World Cyber Games Challengers League Korea: Split 2,Incheon On Sla2ers,1,Nongshim RedForce,2
291,/193283/guangzhou-long-lionz-vs-bonkers-challengers-league-oceania-split-2-group-stage-w7,Challengers League Oceania: Split 2,Guangzhou Long Lionz,0,Bonkers,2
292,/188333/bigetron-arctic-vs-alter-ego-challengers-league-indonesia-split-2-r6,Challengers League Indonesia: Split 2,Bigetron Arctic,2,Alter Ego,1
293,/209023/gwangju-shadow-vs-slt-seongam-world-cyber-games-challengers-league-korea-split-2-ur1,World Cyber Games Challengers League Korea: Split 2,Gwangju Shadow,2,SLT Seongnam,0
294,/202349/e-xolos-lazer-vs-skull-cracker-challengers-league-latam-north-ace-split-2-w4,Challengers League LATAM North ACE: Split 2,E-Xolos LAZER,0,Skull Cracker,2
295,/196163/disguised-vs-tsm-challengers-league-north-america-w10,Challengers League: North America,Disguised,0,TSM,2
296,/202348/reta-esports-vs-six-karma-challengers-league-latam-north-ace-split-2-w4,Challengers League LATAM North ACE: Split 2,RETA Esports,1,Six Karma,2
297,/193574/tbk-esports-vs-oddik-challengers-league-brazil-split-2-w7,Challengers League Brazil: Split 2,TBK Esports,2,ODDIK,1
298,/188510/ex0tik-gaming-vs-ftw-esports-challengers-league-portugal-tempest-split-2-regular-season-r14,Challengers League Portugal Tempest: Split 2,EX0TIK GAMING,11,FTW Esports,13
